839,Sun-Dried Tomato and Garlic Dip,carolinafan,NA,10M,10M,2006-05-19,Make and share this Sun-Dried Tomato and Garlic Dip recipe from Food.com.,{NA},"{""1"", ""1/2"", ""1/2"", ""2"", ""1"", ""1""}","{""cream cheese spread"", ""Miracle Whip"", ""sun-dried tomato packed in oil"", ""fresh chives"", ""garlic clove"", ""fresh ground black pepper""}",4,2,16,"{""Mix all ingredients until well blended."", ""Refrigerate until ready to serve.  Serve with crackers and cut-up vegetables.""}"
840,Marinated Mushrooms,TansGram,10M,10M,20M,2006-05-19,Make and share this Marinated Mushrooms recipe from Food.com.,{NA},"{""2"", ""1/2"", ""1/2"", ""1/2"", ""1"", ""1/2"", ""1""}","{""white button mushrooms"", ""lemon juice"", ""white wine"", ""olive oil"", ""oregano"", ""onion""}",0,0,10,"{""Simmer all ingredients with lid on for 10 minute."", ""Chill."", ""Sprinkle with chopped parsley before serving."", ""Will keep for a week to ten days."", ""Freezes well.""}"
841,Weight Watchers 4 Pt Chicken Salad Wrap,Annalise,NA,5M,5M,2006-05-19,"I created this recipe using the recipe builder on the weight watchers website, so if you use the exact ingredients I've listed it is only 4 points per serving! It's really tasty, plus it has 26 grams of protein to keep you full. This is a very basic recipe, there are many variations you could create by adding new ingredients to it--just keep in mind that the point value might change...","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/86/97/pic3PzdjN.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/86/97/picAUrfBB.jpg""}","{""4"", ""1/2"", ""2"", ""4"", ""16""}","{""fat-free Miracle Whip"", ""black pepper"", ""lettuce"", ""whole wheat tortillas""}",5,3,0,"{""Mix the miracle whip and chicken."", ""Top the mixture with lettuce."", ""Season it with pepper or whatever you have a taste for, and place inside tortilla."", ""Enjoy!""}"
842,No-Melt Sundae Pie,carolinafan,6H,15M,6H15M,2006-05-19,Make and share this No-Melt Sundae Pie recipe from Food.com.,{NA},"{""15"", ""3"", ""1"", ""1"", ""1"", ""2"", ""1/3""}","{""butter"", ""Cool Whip Topping"", ""milk"", ""instant vanilla flavor pudding and pie filling"", ""sweetened condensed milk""}",5,1,10,"{""Mix crumbs and butter; press onto bottom and up side of 9-inch pie plate.  Reserve 1/2 cup whipped topping; refrigerate."", ""Pour milk into large bowl.  Add dry pudding mix.  Beat with wire whisk 2 minutes or until well blended.  Gently stir in remaining whipped topping.  Spoon into crust."", ""Mix melted chocolate and condensed milk until well blended.  Spoon over pie.  Cut through chocolate mixture several times with knife for marble effect."", ""Freeze 6 hours or until firm.  Remove pie from freezer 15 minutes before serving.  Top with reserve whipped topping.  Garnish with maraschino cherry, if desired.""
}"
843,Elegant Steak,TansGram,1H,15M,1H15M,2006-05-19,I have had this recipe for many years.  I got it from my neighbor when our children were small.  They are now almost 30!,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/86/99/picK1ImU3.jpg""}","{""1 1/2"", ""1 1/2"", ""2"", ""1"", ""1"", ""1/2"", ""1 1/2""}","{""onions"", ""dry sherry""}",5,1,6,"{""Cut steak into thin strips."", ""In a large skillet, brown meat in oil, using high heat."", ""Add onions."", ""Saute until tender crisp."", ""Blend soup, sherry, liquid from mushrooms and garlic salt."", ""Pour over steak and onions."", ""Add mushrooms."", ""Reduce heat."", ""Cover and simmer for 1 hour or until steak is tender."", ""Serve over rice.""}"
844,Sweet BBQ Chicken Kabobs,carolinafan,10M,15M,25M,2006-05-19,Make and share this Sweet BBQ Chicken Kabobs recipe from Food.com.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/00/picGIRNKe.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/00/picWmqNir.jpg""}","{""1"", ""2"", ""1"", ""1"", ""1/2"", ""3""}","{""boneless skinless chicken breast"", ""pineapple chunks"", ""red bell pepper"", ""green pepper"", ""barbecue sauce""}",5,6,4,"{""Soak wooden skewers in water for 30 minutes; drain."", ""Preheat grill to medium-high heat."", ""Using 8 long wooden skewers, {two, side by side, for each kabob} thread chicken alternately with peppers and pineapple onto skewers, to create 4 kabobs."", ""Mix barbecue sauce and juice; brush on kabobs."", ""Grill kabobs 8 to 10 minutes or until chicken is cooked through, brushing occasionally with remaining sauce.""}"
845,Chocolate Chip Whipped Cream Loaf,Marie,45M,20M,1H5M,2006-05-19,Make and share this Chocolate Chip Whipped Cream Loaf recipe from Food.com.,{NA},"{""1 1/2"", ""1"", ""2"", ""1/2"", ""1"", ""2"", ""1"", ""1/2""}","{""flour"", ""sugar"", ""baking powder"", ""salt"", ""heavy whipping cream"", ""eggs"", ""vanilla""}",0,1,0,"{""Heat oven to 350�."", ""Grease and flour 9x5-inch loaf pan and set aside."", ""Combine flour, sugar, baking powder and salt in medium bowl and set aside."", ""Beat whipping cream in large bowl at high speed until soft peaks form."", ""Add eggs and vanilla and continue beating just until blended."", ""Gently stir in flour mixture and chocolate chips by hand until blended."", ""Pour batter into prepared pan."", ""Bake for 45 to 55 minutes or until toothpick inserted in center comes out clean."", ""Run knife around edges of pan to loosen and turn out onto cooling rack."", 
""Cool completely.""}"
846,"Pork Chops With Fresh Tomatoes, Onion, Garlic, and Feta",Marie,15M,20M,35M,2006-05-19,These chops are tender and moist and full of flavor.  Serve with garlic mashed potatoes for a really great dinner.,{NA},"{""2"", ""1"", ""4"", NA, ""1/2"", ""1/2"", ""2"", ""1"", ""2 1/2"", ""4""}","{""olive oil"", ""onion"", ""grape tomatoes"", ""grape tomatoes"", ""garlic cloves"", ""dried basil"", ""feta cheese""}",0,1,4,"{""Heat 1 tablespoon oil in a skillet over medium heat."", ""Stir in the onion and cook until golden brown; remove onions and set aside."", ""Heat 1/2 tablespoon oil in the same skillet."", ""Season pork chops with salt and pepper, and place in the skillet."", ""Cook to desired doneness."", ""Set aside and keep warm."", ""Heat remaining oil in the skillet."", ""Return onions to skillet, and stir in tomatoes, garlic, and basil."", ""Cook and stir about 3 minutes, until tomatoes are tender."", ""Mix in balsamic vinegar, and season with salt and pepper."", 
""Top chops with the onion and tomato mixture, and sprinkle with feta cheese to serve.""}"
847,Courtney's Very Best Honey Mustard,CourtneyBailey,NA,15M,15M,2006-05-19,Make and share this Courtney's Very Best Honey Mustard recipe from Food.com.,{NA},"{""1"", ""1/3"", ""1/3"", ""1/3"", ""1/8""}","{""mayonnaise"", ""mustard"", ""powdered sugar"", ""honey""}",0,0,12,"{""Whisk together all ingredients and let chill before serving.""}"
848,Awesome Loaded Baked Potato Salad,Marie,1H,30M,1H30M,2006-05-19,Make and share this Awesome Loaded Baked Potato Salad recipe from Food.com.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/05/picxrSemA.jpg""}","{""3/4"", ""3/4"", ""8"", ""1/2"", ""1/2"", ""1/4"", ""6"", NA, NA}","{""sour cream"", ""mayonnaise"", ""bacon"", ""red onion"", ""salt"", ""fresh coarse ground black pepper"", ""baking potatoes"", ""green onions with top"", ""cheddar cheese""}",5,1,6,"{""Combine sour cream and mayonnaise in small bowl."", ""Chop bacon and red onion and add to sour cream mixture."", ""Stir in salt and black pepper, cover and refrigerate."", ""Preheat oven to 425�."", ""Bake potatoes for 50-60 minutes or until tender."", ""Remove potatoes from oven and cool completely."", ""Coarsely chop potatoes into 1/2-inch pieces."", ""Place in large bowl and fold in sour cream mixture."", ""Sprinkle sliced green onions and shredded cheddar cheese over the top."", ""Cover and refrigerate 4-6 hours or overnight.""
}"
849,Homemade Chile Powder,Wing-Man,20M,10M,30M,2006-05-19,"Custom blend your own chile powder by picking your peppers and grinding away. Actually a blender or food processor will do it for you. Start with a single type of dried pepper such as anchos (mild), chipotles (medium) or habaneros (hot), or pick a blend for complexity. You can adjust the number of peppers according to how much you use in 6 months. I had to have at least 2 ingredients in this recipe for it to be excepted. The servings are JUST a number.",{NA},"{""10"", ""10"", ""10"", ""10""}","{""dried ancho peppers"", ""dried habanero chiles""}",0,0,20,"{""Remove stems and seeds."", ""Preheat oven to 250�F."", ""Roast peppers for 20 minutes."", ""Cool."", ""Grind in a blender or food processor until they turn to powder."", ""Do not inhale the fumes or you'll be sneezing and coughing."", ""This may be stored in the freezer for up to 6 months. The powder can be used straight from the freezer.""}"
850,Pasta With Shrimp and Feta,KathyP53,10M,10M,20M,2006-05-19,Make and share this Pasta With Shrimp and Feta recipe from Food.com.,{NA},"{""1"", ""1"", ""1/2"", ""1/4"", ""1"", ""3"", ""1/2"", ""3/4"", ""8"", ""8""}","{""olive oil"", ""fresh oregano"", ""salt"", ""crushed red pepper flakes"", ""medium shrimp"", ""garlic cloves"", ""dry white wine"", ""plum tomato"", ""feta cheese"", ""pasta""}",0,0,4,"{""Preheat oven to 350 degrees."", ""Heat oil in large nonstick skillet over medium-heat. Add oregano and next four ingredients. Saute for 3-4 minutes. Spoon shrimp mixture into an 11 X 7\"" baking dish coated with cooking spray."", ""Add wine to skillet. Cook over low heat until reduced to 1/4 cup {about 3 minutes}. Stir in tomato and pour over shrimp mixture. Sprinkle with feta and bake for 10 mintes."", ""Serve mixture over pasta.""}"
851,Spring Fruit Pizza (Cookie Mix),SkinnyMinnie,10M,10M,20M,2006-05-19,Make and share this Spring Fruit Pizza (Cookie Mix) recipe from Food.com.,{NA},"{""1"", ""1/2"", ""1"", ""1"", ""1/2"", ""3 1/2""}","{""butter"", ""egg"", ""raspberries"", ""kiwi""}",0,0,0,"{""Heat oven to 375 degrees. Lightly spray a 14\"" pizza pan or 15x10\"" baking pan with cooking spray."", ""In medium bowl, stir cookie mix, melted butter and egg until soft dough forms."", ""Press dough in bottom of pan."", ""Bake 10-15 minutes or until light golden brown. Cool completely, about 45 minutes."", ""In a chilled medium bowl, beat whipping cream with electric mixer on high until soft peaks form. Gently stir frosting into whipped cream."", ""Spread over cookie pizza. Arrange fruit on top."", ""**NOTE: You can use thawed whipped topping instead of whipping cream, but I find it makes it a little too sweet.""
}"
852,Blue Cheese and Chive Twice Baked Potatoes,KathyP53,1H,10M,1H10M,2006-05-19,Make and share this Blue Cheese and Chive Twice Baked Potatoes recipe from Food.com.,{NA},"{""6"", ""1 1/2"", ""2"", NA, ""2"", ""1 1/4"", ""1/4"", ""4""}","{""russet potatoes"", ""buttermilk"", ""blue cheese"", ""fresh chives"", ""butter"", ""salt"", ""fresh ground black pepper"", ""bacon""}",0,0,8,"{""Preheat oven to 375 degrees."", ""Bake potatoes for 1 hour or until tender. Cool until able to handle. Cut top 1/4 off each potato lengthwise. Scoop out pulp into large bowl and reserve potato skin shells."", ""Add buttermilk and remaining ingredients to potato pulp. Beat with electric mixer at medium speed until well blended. Spoon potato mixture back into reserved shells."", ""Arrange stuffed shells on baking sheet. Bake for 20 minutes or until thoroughly heated and browned.""}"
853,Fettuccine With Blue Cheese,ElleFirebrand,45M,10M,55M,2006-05-19,"From the February/March 2002 issue of Light &amp; Tasty magazine.  And a tiny dash of ground nutmeg as a mysterious &quot;secret&quot; ingredient.  Try adding pre-cooked chicken or veggies (cooked asparagus, broccoli, roasted red peppers, cooked mushrooms) for something different.  Also, maybe substitute some of the cottage cheese for cream cheese or sour cream.  Whole wheat fettucine will also add slightly more fiber.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/10/pic6riFE3.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/10/pichSEyAD.jpg""}","{""2"", ""4"", ""1/2"", ""6"", ""1/2"", ""1"", ""2"", ""2"", ""1/4"", ""1/8"", ""8"", NA}","{""eggs"", ""fat-free cottage cheese"", ""egg substitute"", ""blue cheese"", ""flour"", ""fresh parsley"", ""garlic cloves"", ""dried thyme"", ""salt"", ""cayenne pepper"", ""fettuccine"", ""paprika""}",4.5,4,8,"{""In a large mixing bowl, beat the first 10 ingredients on low speed for 2 minutes or until blended.  Fold in fettucine."", ""Transfer to a 13 X 9 X 2-inch baking dish coated with cooking spray; sprinkle with paprika."", ""Bake, uncovered, at 325 degrees for 40-45 minutes until a knife inserted near center comes out clean.  Let stand 10 minutes before serving."", ""Note: Prep time does not include pasta cooking time.""}"
854,Shrimp Tacos,SkinnyMinnie,5M,10M,15M,2006-05-19,"This is a recipe that comes from Cooking Light Magazine. It seemed like a LONG list of ingredients to me, but took no time at all. I had everything on hand too which made it easy. It is light and refreshing. I have added some chopped avocado tossed in a little lime juice and that just makes it a little better for me....everything is better with avocado!! I would let the shrimp cool after cooking or place in an ice bath before adding the avocado. The heat almost melts the avocado. Might not look very good but tastes terrific!! Even pleased the picky palate of my DSS. Times are approximate, but this doesn't take long.",{NA},"{""3"", ""3"", ""1"", ""1"", ""2"", ""1"", ""1/2"", ""1/3"", ""1"", ""12"", ""3/4"", ""1/2"", ""1/2""}","{""peppercorns"", ""water"", ""salt"", ""limes"", ""medium shrimp"", ""fresh cilantro"", ""fresh lime juice"", ""corn tortillas"", ""tomatoes"", ""sour cream"", ""green onion""}",5,1,4,"{""Place the peppercorns on a double layer of cheesecloth. Gather edges of cheesecloth together, and tie securely."", ""Combine cheesecloth bag, water, salt, red pepper, and lime quarter in a Dutch oven. Bring to a boil; cook for 2 minute."", ""Add shrimp; cook 2 min or until they turn pink and look done. Do not walk away or you will over cook them."", ""Drain and discard cheesecloth bag and lime quarters."", ""Combine shrimp, cilantro, lime juice, and jalape�o pepper, tossing well to coat."", ""Heat tortillas according to package directions."", 
""Spoon 1/3 cup shrimp mixture into each tortilla. Top with tomato, sour cream, and green onions.""}"
855,Spicy Shrimp or Chicken Wraps,ElleFirebrand,7M,15M,22M,2006-05-19,"From Light &amp; Tasty's August/September 2002 issue, spicy meat is sweetened up with mango sweetness.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/12/picB5Xm6U.jpg""}","{""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1/2"", ""6"", ""1 1/2"", ""6""}","{""salsa"", ""mangoes"", ""ketchup"", ""olive oil"", ""raw shrimp"", ""boneless skinless chicken breast"", ""flour tortillas"", ""reduced-fat sour cream""}",4.5,2,6,"{""In a small bowl, combine salsa, mango and ketchup; set aside.  Ina  large resealable plastic bag, combine taco seasoning and oil; add shrimp or chicken.  Seal bag and skae to coat."", ""In a nonstick skillet, cook shrimp or chicken over medium-high heat until cooked {shrimp will  turn pink.}  Top tortillas with coleslaw mix, salsa mixture and chicken or shrimp."", ""Serve with sour cream.""}"
856,Easy Tortilla Soup W/ Chicken,SkinnyMinnie,45M,10M,55M,2006-05-19,I have adapted this recipe from many I have tried. There is a little of each in them. Mainly it was to make it easy on me :)! All I serve this too love it and think it took me all day to cook.....if they only knew!,{NA},"{""2"", ""1"", ""4"", ""4"", ""1"", ""1"", ""1"", ""1/2"", ""4"", ""2"", ""1"", ""1/4"", ""1/4""}","{""olive oil"", ""onion"", ""garlic cloves"", ""chicken pieces"", ""corn"", ""tomatoes and green chilies"", ""diced tomatoes"", ""dry white wine"", ""chicken broth"", ""cumin"", ""chili powder"", ""tortilla chips""}",0,0,0,"{""Saute onion and garlic with olive oil in a large pot until soft."", ""Add all of the other ingredients to the large pot and bring to a boil."", ""After boiling for about 20-30 minutes you can take the chicken out and delicately shred. It will be hot so please watch your fingers, or use two forks. Leave chunky or shred it is up to you."", ""Return chicken to the pot and simmer for an additional 45 min to an hour."", ""Top with a dollop of sour cream and some more crushed tortilla chips and enjoy!""}"
857,Meatballs in Spicy Tomatillo Sauce (Albondigas En Salsa Verde),ElleFirebrand,35M,20M,55M,2006-05-19,"From the Goya &quot;Best of the Americas: Mexico&quot; booklet, hearty meatballs covered in an authentic spicy Salsa Verde in this classic Centeral Mexican dish.",{NA},"{""1"", ""1"", ""3"", ""2"", ""1"", ""1"", NA, ""3/4"", ""3/4"", ""1"", ""4"", ""2"", ""1/2"", ""1"", ""1/4"", ""1"", ""2""}","{""onion"", ""garlic cloves"", ""chipotle chiles in adobo"", ""hot water"", ""beef broth"", ""adobo seasoning"", ""lean ground beef"", ""ground turkey"", ""ground pork"", ""milk"", ""eggs"", ""of fresh mint"", ""dried mint"", ""fresh cilantro"", ""oregano"", ""cilantro""}",5,7,0,"{""In batches, puree tomatillos, onion, garlic and chipotles in blender or food processor.  Pour into saucepan large enough to hold sauce and meatballs.  Stir in beef broth and bring to boil on medium-high heat.  Lower heat and simmer for 10 minutes.  Season with Adobo."", ""Season beef and turkey {or pork} with Adobo.  In bowl, combine meat, soaked bread crumbs, eggs, onion, minute, cilantro and oregano.  Mix thoroughly."", ""To form meatballs, put 1 heaping tablespoon of meat in palm of hand and roll into ball, about the size of a walnut.  Continue until all meatballs are formed."", 
""Add meatballs to sauce, cover and simmer for 25 minutes.  Ths sauced should just cover meatballs.  Stir occasionally, adding water if necessary.  Served in heated dish, sprinkled with chopped cilantro.""}"
858,Praline Biscuits,SkinnyMinnie,15M,15M,30M,2006-05-19,"Ahhh the wonders of Bisquick!! I got this recipe from my mom, who got it from who knows where cuz she won't tell. We LOVE pralines in the south and these hit our table quite often growing up.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/15/picZE3Toz.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/15/picmkGK9y.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/15/picKem8mF.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/15/piccZPV5S.jpg""}","{""1/3"", ""1/3"", ""1/3"", ""2 1/4"", ""2/3"", ""2""}","{""butter"", ""brown sugar"", ""pecans"", ""Bisquick"", ""milk"", ""sugar""}",5,4,0,"{""Heat oven to 425 degrees. Spray sides and bottoms of a muffin pan."", ""Stir together butter, brown sugar and pecans in a small bowl and divide mixture evenly among the muffin cups."", ""Stir Bisquick, milk and sugar in a medium bowl until soft dough forms."", ""Place a spoonful of dough in each muffin cup. Bake for 11-13 minute or until golden brown."", ""Turn pan upside down onto a cookie sheet, and leave the pan upside down so the \""praline\"" can drizzle over the biscuits."", ""Take the pan off and what didn't come out naturally scoop out and put on biscuits. Cool slightly, but serve warm.""
}"
859,Chicken Enchiladas With Tomatillo Sauce (Enchiladas Verdes),ElleFirebrand,50M,0S,50M,2006-05-19,"From Goya's &quot;Taste of the Americas: Mexico&quot; booklet, enchiladas (Mexico's comfort food) are  made with an authentic green tomatillo sauce.  Some changes were made for simplicity or variations.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/16/pic0mRstO.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/16/pictx3Yuf.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/16/picoS1wTe.jpg""}","{""2"", NA, ""1/2"", ""4"", ""1/3"", ""3"", ""2"", ""3"", ""1/2"", ""3"", ""1"", ""1"", ""12"", ""1"", ""1/2"", ""1""}","{""boneless skinless chicken breasts"", ""adobo seasoning"", ""garlic cloves"", ""sour cream"", ""serrano chilies"", ""garlic cloves"", ""cilantro"", ""adobo seasoning"", ""corn tortillas"", ""flour tortillas"", ""sour cream"", ""queso fresco"", ""monterey jack cheese""}",5,9,6,"{""Season chicken with adobo.  Place chicken, onion, garlic in saucepan with enough water to cover.  Bring to a boil, reduce heat to medium, cover and simmer for 20-25 minutes.  Remove from heat and let chicken cook in broth.  Shred chicken meat, approximately 4 cups.  Mix with sour cream."", ""Put chilies in saucepan with enough water to cover, bring to a boil, lower heat and simmer for 10 minutes.  In batches, puree chilies, tomatillos, garlic, onion and cilantro in blender until smooth."", ""In skillet on medium-high heat, heat oil until it starts to smoke.  Add tomatillo sauce and cook, stirring constantly.  When sauce begins to bubble, lower heat and cook for 5 minutes until noticeably darker and thicker.  Season sauce with Adobo.  There should be about 3 cups of sauce.  If needed, stir in chicken broth."", 
""Heat oven to 350�F."", ""Using your fingers, dip each tortilla briefly in sauce, covering both sides.  Place on plate, spread on large spoonful of filling and roll up.  Place seem side down in baking dish and repeat for each enchilada.  Cover with remaining sauce, cover with foil and heat in oven for 10 minutes or until enchiladas are heated through.  Top with sour cream, onions and cheese.  Serve immediately.""}"
860,Chicken Livers With Mushrooms,PennyG,10M,10M,20M,2006-05-19,"This should probably be called Chicken livers and gravy as it forms a wonderful tasting gravy.  I've had this recipe for years but don't remember where I got it. I'm posting the recipe as written and added my additions at the end.  Hope you like it, can be easily doubled or tripled.(though I don't double the margarine for cooking the livers)","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/17/picpGKOq1.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/17/pic8buJhn.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/17/pic9CgEHA.jpg""}","{""1/2"", ""2"", ""10"", ""1/4"", ""1"", ""1/4"", ""1/8"", ""1"", ""1""}","{""chicken liver"", ""margarine"", ""mushroom stems and pieces"", ""water"", ""flour"", ""salt"", ""pepper"", ""parsley flakes"", ""instant chicken bouillon"", ""chicken bouillon cube""}",5,2,2,"{""Boil water, add bouillon to dissolve, set aside."", ""Melt margarine in 8 inch skillet."", ""Brown livers over medium heat, stirring occasionally for 3-4 minutes."", ""Stir in mushrooms {with liquid}"", ""Add bouillon/water, flour, salt{if using}, pepper and parsley."", ""Heat to boiling."", ""Reduce heat and simmer uncovered"", ""Stir occasionally until livers are done, about 5 minutes."", ""I usually use fresh sliced mushrooms as I don't really care for canned. Sorry,  I'm not sure of the exact amount I use, I just add until it looks like enough -- oh, and I add about another 1/8 - 1/4 cup of water too if I use fresh mushrooms."", 
""I also add about 1/4 cup of diced onions and fry with liver for added flavour."", ""I also do not add additional salt as I feel there is enough in the bouillon but the choice is yours.""}"
861,"Rice Pilaf, Secret Ingredient",missjuliee,15M,5M,20M,2006-05-19,"This recipe is so easy yet so good! It has a secret ingredient which you'd swear was sausage, it is so addicting and warmed up the next day--- watch out! It is great for potlucks, keeps warm well.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/18/pic30A7HY.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/18/picoRjKLs.jpg""}","{""2"", ""1/2"", ""1"", ""14"", ""1"", ""1""}","{""Minute Rice"", ""margarine"", ""onion"", ""chicken broth"", ""mushrooms""}",4,2,6,"{""Brown minute rice, maragarine and onion in pan."", ""Add chicken broth and mushrooms."", ""When rice is done;add grape nuts."", ""Enjoy!""}"
862,Shrimp With Tomato Sauce and Feta Cheese,PennyG,22M,10M,32M,2006-05-19,This is from the LooneySpoons cookbook by Greta and Janet Podleski. One of my favourite low-fat cookbooks. I have to admit I was a bit skeptical about shrimp and feta together but this really delicious.  Hope you like it too.,{NA},"{""2"", ""1"", ""1"", ""3"", ""28"", ""1/4"", ""2"", ""1/2"", ""1/4"", ""1/4"", ""1"", ""1/2"", ""3""}","{""olive oil"", ""red onion"", ""garlic clove"", ""zucchini"", ""tomatoes"", ""dry white wine"", ""dried oregano"", ""black pepper"", ""salt"", ""crushed red pepper flakes"", ""large shrimp"", ""feta"", ""white rice"", ""brown rice""}",4,1,4,"{""Heat oil in large skillet or saucepan over medium heat."", ""Add onions and garlic."", ""Cook for 2 minutes, stirring often."", ""Add zucchini and cook for 5 more minutes, until zucchini is softened."", ""Add tomatoes, wine, oregano, black pepper, crushed red pepper flakes, and salt."", ""Bring to a Boil."", ""Reduce heat to medium."", ""Cook, uncovered, for 10 minutes."", ""Add shrimp and feta cheese."", ""Increase heat to Med-high."", ""Cook until shrimp turns pink, about 5 minutes."", ""Stir often."", ""Serve over hot, cooked rice.""
}"
863,Canoe Club Brownies,ChefHels,50M,10M,1H,2006-05-19,"I didn't go to the tournament where these first made an appearence but a scan of the recipe soon ended up in our photo gallery.  My first batch weren't too sucessful (tempermental oven!) but one of my (male!! ;o) ) friends made them and they were fantastic. (golden syrup is much the same as light corn syrup, apparently)  I have no idea where the recipe came from although the layout looks very familiar, possibly a Mary Berry recipe.",{NA},"{""100"", ""175"", ""75"", ""125"", ""1"", ""2"", ""1"", ""100"", ""2"", ""1/2""}","{""butter"", ""caster sugar"", ""dark muscovado sugar"", ""dark chocolate"", ""golden syrup"", ""eggs"", ""vanilla flavoring"", ""plain flour"", ""cocoa powder"", ""baking powder""}",0,0,0,"{""Grease and line the base of a 20cm {8\""} square tin.  Preheat the oven to 180�C {gm4, 350�F}."", ""Put the butter, both sugars, chocolate and golden syrup in a heavy based saucepan and heat gently until everything has dissolved and the mixture is smooth.  Take off the heat and leave until cool."", ""Beat the eggs and the flavouring together and then whisk in the cooled chocolate mixture."", ""Sieve flour, cocoa and baking powder together and gently fold into the rest of the mixture."", ""Place the mixture in the tin and bake for around 25 mins until the top is crisp and the cake is beginning to pull away from the edge of the tin.  The middle will still be very soft."", 
""Leave the cake to cool in the tin and then cut into squares.""}"
864,Jalapeno Popper Wonton Puffs,Kittencalrecipezazz,NA,20M,20M,2006-05-19,Make and share this Jalapeno Popper Wonton Puffs recipe from Food.com.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/22/picaAMEhK.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/22/picnwAcIJ.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/22/pic8XFHD1.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/22/picsCvRRp.jpg""}","{""1"", ""1"", ""1"", ""1"", ""3"", NA, ""1"", ""1""}","{""cream cheese"", ""monterey jack cheese"", ""garlic"", ""green onions"", ""black pepper"", ""wonton wrappers""}",5,39,15,"{""In a medium bowl mix together cream cheese, Monterey jack cheese, jalapeno peppers, garlic and green onions; mix well to combine then season with a little black pepper."", ""Fill the wonton wrappers with approximately 1 teaspoon cream cheese mixture."", ""Fold wrappers into triangles then press with a moistened fork to seal {or seal edges as desired}."", ""In a large skillet heat oil over medium-high heat."", ""Drop 3-4 wontons in at a time into the oil, and quickly fry, turning once until golden brown."", 
""Remove to paper towels.""}"
865,Flipped Egg With Cheese,Kittencalrecipezazz,NA,1M,1M,2006-05-19,"I make this often my family loves this! Serve it on toast or an toasted English muffin, it's really good! You can increase the amount of eggs and also the cheese.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/23/picXZjxIK.jpg""}","{NA, ""1"", ""2"", NA, ""1""}","{""butter"", ""egg"", ""cheddar cheese""}",5,6,1,"{""In a bowl whisk eggs with cream until well combined."", ""Season with salt and pepper."", ""Melt butter in a skillet, then pour the eggs into the skillet; cook until bubbles appear then fip over."", ""Cook about 10 seconds, then cover with the slice of cheese."", ""Cook another 10 seconds or until cheese is melted.""}"
